entry_id,entry_name,question_id,question_name,answer_predicted
1284,Religion of Phoenicia,Q_3133,Institutionalized military (by other),1
1284,Religion of Phoenicia,Q_3063,Extra-ritual in-group markers,0
1284,Religion of Phoenicia,Q_2305,Violent conflict (outside region),1
1284,Religion of Phoenicia,Q_2914,Spatial location of afterlife,1
1284,Religion of Phoenicia,Q_2948,Supreme high god is sky deity,1
1284,Religion of Phoenicia,Q_3166,Distinct language,1
1284,Religion of Phoenicia,Q_3173,Written language used (by other),1
1284,Religion of Phoenicia,Q_3162,Poverty relief (by other),0
1284,Religion of Phoenicia,Q_2253,Are they written? (Scriptures),0
1284,Religion of Phoenicia,Q_3139,Formal calendar (by other),1
1284,Religion of Phoenicia,Q_3179,Instituionalized elder care (by group),1
1284,Religion of Phoenicia,Q_3168,Povery relief (by group),1
1284,Religion of Phoenicia,Q_2908,Spirit-mind different powers than body,1
1284,Religion of Phoenicia,Q_2375,Are they oral? (Scriptures),0
1284,Religion of Phoenicia,Q_3128,Formal education (by other),1
1284,Religion of Phoenicia,Q_3156,Public food starage (by other),1
1284,Religion of Phoenicia,Q_3158,Institutionalized famine relief (by group),1
1284,Religion of Phoenicia,Q_3164,Famine relief (by other),0
1284,Religion of Phoenicia,Q_3175,Written language available (by other),1
1284,Religion of Phoenicia,Q_3154,Institutionalized judicial system (by other),1
1284,Religion of Phoenicia,Q_3149,Institutionalized military (by group),1
1284,Religion of Phoenicia,Q_3169,Public food storage (by group),1
1284,Religion of Phoenicia,Q_3138,Other institutional bureaucracies,1
1284,Religion of Phoenicia,Q_3163,Institutionalized elder care (by other),0
1284,Religion of Phoenicia,Q_3147,Participate in military (by other),1
1284,Religion of Phoenicia,Q_3127,Transportation infrastructure (by group),1
1284,Religion of Phoenicia,Q_3129,Institutionalized punishment (by other),1
1284,Religion of Phoenicia,Q_3028,Social norms prescribed,1
1288,Bailadeiras of Goa,Q_2928,Supernatural monitoring of prosocial norm adherence,1
1288,Bailadeiras of Goa,Q_2253,Are they written? (Scriptures),1
1288,Bailadeiras of Goa,Q_2375,Are they oral? (Scriptures),1
1288,Bailadeiras of Goa,Q_2322,Different types of monuments,1
1288,Bailadeiras of Goa,Q_2256,Violent conflict (within region),0
1288,Bailadeiras of Goa,Q_2305,Violent conflict (outside region),0
1288,Bailadeiras of Goa,Q_3132,Formal legal code (by group),0
1288,Bailadeiras of Goa,Q_2968,Previously human spirits present,1
1288,Bailadeiras of Goa,Q_3440,Supernatural punishment meted out in this lifetime,1
1288,Bailadeiras of Goa,Q_2868,Spirit-body distinction,1
1288,Bailadeiras of Goa,Q_2929,Grave goods,1
1288,Bailadeiras of Goa,Q_3151,Food provided (by other),1
1288,Bailadeiras of Goa,Q_2914,Spatial location of afterlife,1
1288,Bailadeiras of Goa,Q_2254,Story of scripture origin,1
1288,Bailadeiras of Goa,Q_3117,Fasting required,1
1288,Bailadeiras of Goa,Q_3088,Forgone food opportunities (taboos),1
1288,Bailadeiras of Goa,Q_2347,Scriptures,1
1288,Bailadeiras of Goa,Q_3121,Property sacrifice required,0
1288,Bailadeiras of Goa,Q_2890,Supernatural monitoring,1
1288,Bailadeiras of Goa,Q_3420,Supernatural beings mete out punishment,1
1288,Bailadeiras of Goa,Q_2908,Spirit-mind different powers than body,1
1288,Bailadeiras of Goa,Q_2324,Specific sacred sites,1
1288,Bailadeiras of Goa,Q_2351,Recognized religious leaders,1
1288,Bailadeiras of Goa,Q_2967,In cemetery (formal burials),0
1288,Bailadeiras of Goa,Q_2876,Special corpse treatment,1
1288,Bailadeiras of Goa,Q_3138,Other institutional bureaucracies,1
1288,Bailadeiras of Goa,Q_2964,Co-sacrifices in tomb/burial,0
1288,Bailadeiras of Goa,Q_3437,Supernatural beings bestow rewards,1
1288,Bailadeiras of Goa,Q_2841,Formal burials,0
1288,Bailadeiras of Goa,Q_3157,Formal calendar (by group),1
1288,Bailadeiras of Goa,Q_3177,Formal bureaucracy within group,1
1289,Buginese Muslims,Q_2841,Formal burials,1
1289,Buginese Muslims,Q_2238,cultural contact accommodating,1
1289,Buginese Muslims,Q_3437,Supernatural beings bestow rewards,1
1289,Buginese Muslims,Q_2893,Supernatural beings,1
1289,Buginese Muslims,Q_2351,Recognized religious leaders,1
1289,Buginese Muslims,Q_3169,Public food storage (by group),0
1289,Buginese Muslims,Q_3420,Supernatural beings mete out punishment,1
1289,Buginese Muslims,Q_3148,Formal education (by group),1
1289,Buginese Muslims,Q_3139,Formal calendar (by other),1
1289,Buginese Muslims,Q_2967,In cemetery (formal burials),1
1289,Buginese Muslims,Q_3440,Supernatural punishment meted out in this lifetime,1
1289,Buginese Muslims,Q_3179,Instituionalized elder care (by group),0
1289,Buginese Muslims,Q_2928,Supernatural monitoring of prosocial norm adherence,0
1289,Buginese Muslims,Q_3233,Supreme high god has world knowledge,1
1293,The Zapotec or Ben 'Zaa (The Cloud People),Q_2958,Supreme high god is fused with monarch,0
1293,The Zapotec or Ben 'Zaa (The Cloud People),Q_2842,Variety of supernatural beings,1
1293,The Zapotec or Ben 'Zaa (The Cloud People),Q_2305,Violent conflict (outside region),1
1295,Donatism,Q_3162,Poverty relief (by other),1
1295,Donatism,Q_3156,Public food starage (by other),1
1295,Donatism,Q_3179,Instituionalized elder care (by group),1
1295,Donatism,Q_3093,Small-scale rituals,1
1295,Donatism,Q_3163,Institutionalized elder care (by other),1
1295,Donatism,Q_3158,Institutionalized famine relief (by group),1
1295,Donatism,Q_3164,Famine relief (by other),1
1295,Donatism,Q_3169,Public food storage (by group),0
1299,Russians (of Viriatino Village),Q_2238,cultural contact accommodating,1
1299,Russians (of Viriatino Village),Q_3179,Instituionalized elder care (by group),0
1299,Russians (of Viriatino Village),Q_2324,Specific sacred sites,1
1299,Russians (of Viriatino Village),Q_3095,Marginalization of out-group members,0
1299,Russians (of Viriatino Village),Q_3134,Transportation infrastructure (by group),0
1299,Russians (of Viriatino Village),Q_2944,Supreme high god chthonic,0
1299,Russians (of Viriatino Village),Q_2374,Proselytizing,1
1299,Russians (of Viriatino Village),Q_3116,Ethical precepts,1
1299,Russians (of Viriatino Village),Q_2908,Spirit-mind different powers than body,1
1299,Russians (of Viriatino Village),Q_3233,Supreme high god has world knowledge,1
1299,Russians (of Viriatino Village),Q_2958,Supreme high god is fused with monarch,0
1299,Russians (of Viriatino Village),Q_3153,Institutionalized police force (by group),0
1299,Russians (of Viriatino Village),Q_3016,Messianic beliefs,1
1299,Russians (of Viriatino Village),Q_3168,Povery relief (by group),0
1299,Russians (of Viriatino Village),Q_3129,Institutionalized punishment (by other),1
1299,Russians (of Viriatino Village),Q_3158,Institutionalized famine relief (by group),0
1299,Russians (of Viriatino Village),Q_3154,Institutionalized judicial system (by other),1
1299,Russians (of Viriatino Village),Q_3164,Famine relief (by other),1
1299,Russians (of Viriatino Village),Q_3107,Transitory pain/wounds required,0
1299,Russians (of Viriatino Village),Q_3139,Formal calendar (by other),1
1299,Russians (of Viriatino Village),Q_3113,Constraints on sexual activity,0
1299,Russians (of Viriatino Village),Q_3420,Supernatural beings mete out punishment,1
1299,Russians (of Viriatino Village),Q_2890,Supernatural monitoring,1
1299,Russians (of Viriatino Village),Q_2842,Variety of supernatural beings,1
1299,Russians (of Viriatino Village),Q_3149,Institutionalized military (by group),0
1299,Russians (of Viriatino Village),Q_3085,Physical risk taking,0
1299,Russians (of Viriatino Village),Q_3144,Institutionalized judges (by group),0
1299,Russians (of Viriatino Village),Q_2914,Spatial location of afterlife,1
1299,Russians (of Viriatino Village),Q_3177,Formal bureaucracy within group,0
1299,Russians (of Viriatino Village),Q_2841,Formal burials,1
1299,Russians (of Viriatino Village),Q_2254,Story of scripture origin,1
1299,Russians (of Viriatino Village),Q_2862,Reincarnation in this world,0
1299,Russians (of Viriatino Village),Q_2945,Non-human supernatural beings,1
1299,Russians (of Viriatino Village),Q_2375,Are they oral? (Scriptures),0
1299,Russians (of Viriatino Village),Q_2322,Different types of monuments,0
1299,Russians (of Viriatino Village),Q_3063,Extra-ritual in-group markers,0
1299,Russians (of Viriatino Village),Q_2968,Previously human spirits present,1
1299,Russians (of Viriatino Village),Q_2929,Grave goods,0
1299,Russians (of Viriatino Village),Q_3132,Formal legal code (by group),0
1299,Russians (of Viriatino Village),Q_3165,Institutionalized punishment (by group),0
1299,Russians (of Viriatino Village),Q_3162,Poverty relief (by other),1
1299,Russians (of Viriatino Village),Q_3088,Forgone food opportunities (taboos),0
1299,Russians (of Viriatino Village),Q_3437,Supernatural beings bestow rewards,1
1299,Russians (of Viriatino Village),Q_2967,In cemetery (formal burials),1
1299,Russians (of Viriatino Village),Q_2253,Are they written? (Scriptures),1
1299,Russians (of Viriatino Village),Q_2928,Supernatural monitoring of prosocial norm adherence,1
1299,Russians (of Viriatino Village),Q_3121,Property sacrifice required,0
1299,Russians (of Viriatino Village),Q_3440,Supernatural punishment meted out in this lifetime,1
1299,Russians (of Viriatino Village),Q_2271,Cultural contact competitive,1
1299,Russians (of Viriatino Village),Q_3174,Water management (by group),0
1300,"Enlace de Agentes de Pastoral Indígena (EAPI, Network of Indigenous Ministry Agents)",Q_2876,Special corpse treatment,1
1300,"Enlace de Agentes de Pastoral Indígena (EAPI, Network of Indigenous Ministry Agents)",Q_3440,Supernatural punishment meted out in this lifetime,0
1301,Moche (Mochica),Q_3063,Extra-ritual in-group markers,0
1301,Moche (Mochica),Q_3028,Social norms prescribed,1
1301,Moche (Mochica),Q_3233,Supreme high god has world knowledge,0
1301,Moche (Mochica),Q_3440,Supernatural punishment meted out in this lifetime,1
1301,Moche (Mochica),Q_2944,Supreme high god chthonic,0
1301,Moche (Mochica),Q_2349,System for assigning religious afffiliation,0
1301,Moche (Mochica),Q_2908,Spirit-mind different powers than body,1
1301,Moche (Mochica),Q_2928,Supernatural monitoring of prosocial norm adherence,1
1301,Moche (Mochica),Q_3088,Forgone food opportunities (taboos),0
1301,Moche (Mochica),Q_2252,Conception of apostasy,0
1301,Moche (Mochica),Q_2238,cultural contact accommodating,1
1301,Moche (Mochica),Q_2958,Supreme high god is fused with monarch,0
1301,Moche (Mochica),Q_3162,Poverty relief (by other),0
1301,Moche (Mochica),Q_3169,Public food storage (by group),0
1301,Moche (Mochica),Q_3158,Institutionalized famine relief (by group),0
1301,Moche (Mochica),Q_3165,Institutionalized punishment (by group),0
1301,Moche (Mochica),Q_2374,Proselytizing,0
1301,Moche (Mochica),Q_3093,Small-scale rituals,1
1301,Moche (Mochica),Q_2868,Spirit-body distinction,1
1301,Moche (Mochica),Q_2919,Supreme high god present,0
1301,Moche (Mochica),Q_3179,Instituionalized elder care (by group),0
1301,Moche (Mochica),Q_3420,Supernatural beings mete out punishment,1
1301,Moche (Mochica),Q_3074,Fictive kinship terminology,0
1301,Moche (Mochica),Q_3122,Permanent scarring,0
1301,Moche (Mochica),Q_2914,Spatial location of afterlife,1
1301,Moche (Mochica),Q_2890,Supernatural monitoring,1
1301,Moche (Mochica),Q_2900,Afterlife belief,1
1301,Moche (Mochica),Q_2948,Supreme high god is sky deity,0
1301,Moche (Mochica),Q_3022,Conventional vs. moral distinction,0
1301,Moche (Mochica),Q_3157,Formal calendar (by group),1
1301,Moche (Mochica),Q_3144,Institutionalized judges (by group),0
1301,Moche (Mochica),Q_3177,Formal bureaucracy within group,1
1304,Peyote Religion (Peyotism) and the Native American Church,Q_3440,Supernatural punishment meted out in this lifetime,0
1304,Peyote Religion (Peyotism) and the Native American Church,Q_2928,Supernatural monitoring of prosocial norm adherence,0
1304,Peyote Religion (Peyotism) and the Native American Church,Q_2967,In cemetery (formal burials),0
1309,Circumcellions,Q_3093,Small-scale rituals,1
1309,Circumcellions,Q_2876,Special corpse treatment,1
1309,Circumcellions,Q_2300,Official political support,0
1309,Circumcellions,Q_2914,Spatial location of afterlife,1
1309,Circumcellions,Q_2324,Specific sacred sites,1
1309,Circumcellions,Q_2305,Violent conflict (outside region),1
1309,Circumcellions,Q_3151,Food provided (by other),1
1309,Circumcellions,Q_2351,Recognized religious leaders,1
1309,Circumcellions,Q_3147,Participate in military (by other),1
1309,Circumcellions,Q_3145,Food provided (by group),1
1311,Jehovah's Witnesses,Q_2351,Recognized religious leaders,1
1311,Jehovah's Witnesses,Q_2324,Specific sacred sites,1
1312,Bishnoi,Q_3016,Messianic beliefs,0
1312,Bishnoi,Q_3157,Formal calendar (by group),1
1312,Bishnoi,Q_3179,Instituionalized elder care (by group),1
1312,Bishnoi,Q_2271,Cultural contact competitive,1
1312,Bishnoi,Q_3420,Supernatural beings mete out punishment,1
1312,Bishnoi,Q_2351,Recognized religious leaders,1
1312,Bishnoi,Q_3168,Povery relief (by group),1
1312,Bishnoi,Q_2908,Spirit-mind different powers than body,1
1312,Bishnoi,Q_2238,cultural contact accommodating,1
1312,Bishnoi,Q_2967,In cemetery (formal burials),0
1312,Bishnoi,Q_2928,Supernatural monitoring of prosocial norm adherence,0
1312,Bishnoi,Q_2256,Violent conflict (within region),0
1312,Bishnoi,Q_3156,Public food starage (by other),1
1312,Bishnoi,Q_2305,Violent conflict (outside region),0
1312,Bishnoi,Q_2914,Spatial location of afterlife,1
1312,Bishnoi,Q_3022,Conventional vs. moral distinction,0
1312,Bishnoi,Q_3158,Institutionalized famine relief (by group),1
1312,Bishnoi,Q_3440,Supernatural punishment meted out in this lifetime,0
1312,Bishnoi,Q_3163,Institutionalized elder care (by other),1
1312,Bishnoi,Q_3148,Formal education (by group),1
1319,Reginistas,Q_3233,Supreme high god has world knowledge,0
1319,Reginistas,Q_2948,Supreme high god is sky deity,0
1319,Reginistas,Q_3440,Supernatural punishment meted out in this lifetime,0
1319,Reginistas,Q_2305,Violent conflict (outside region),0
1319,Reginistas,Q_2256,Violent conflict (within region),0
1319,Reginistas,Q_2928,Supernatural monitoring of prosocial norm adherence,0
1319,Reginistas,Q_2944,Supreme high god chthonic,0
1319,Reginistas,Q_2238,cultural contact accommodating,1
1319,Reginistas,Q_2958,Supreme high god is fused with monarch,0
1319,Reginistas,Q_2351,Recognized religious leaders,1
1319,Reginistas,Q_2324,Specific sacred sites,1
1319,Reginistas,Q_2967,In cemetery (formal burials),0
1319,Reginistas,Q_2271,Cultural contact competitive,1
1321,Mourides (Muridiyya),Q_2351,Recognized religious leaders,1
1321,Mourides (Muridiyya),Q_2305,Violent conflict (outside region),0
1321,Mourides (Muridiyya),Q_2914,Spatial location of afterlife,1
1321,Mourides (Muridiyya),Q_2324,Specific sacred sites,1
1322,Pagans under the Emperor Julian,Q_2914,Spatial location of afterlife,1
1322,Pagans under the Emperor Julian,Q_2254,Story of scripture origin,0
1322,Pagans under the Emperor Julian,Q_2305,Violent conflict (outside region),0
1322,Pagans under the Emperor Julian,Q_2968,Previously human spirits present,1
1322,Pagans under the Emperor Julian,Q_2271,Cultural contact competitive,1
1322,Pagans under the Emperor Julian,Q_2375,Are they oral? (Scriptures),0
1322,Pagans under the Emperor Julian,Q_2256,Violent conflict (within region),0
1322,Pagans under the Emperor Julian,Q_2238,cultural contact accommodating,1
1322,Pagans under the Emperor Julian,Q_3440,Supernatural punishment meted out in this lifetime,1
1322,Pagans under the Emperor Julian,Q_2253,Are they written? (Scriptures),0
1323,Luguru,Q_3437,Supernatural beings bestow rewards,1
1323,Luguru,Q_3173,Written language used (by other),1
1323,Luguru,Q_3130,Institutionalized police force (by other),1
1323,Luguru,Q_3440,Supernatural punishment meted out in this lifetime,1
1323,Luguru,Q_2253,Are they written? (Scriptures),0
1323,Luguru,Q_3151,Food provided (by other),1
1323,Luguru,Q_3154,Institutionalized judicial system (by other),1
1323,Luguru,Q_3116,Ethical precepts,0
1323,Luguru,Q_3162,Poverty relief (by other),1
1323,Luguru,Q_3158,Institutionalized famine relief (by group),0
1323,Luguru,Q_3117,Fasting required,1
1323,Luguru,Q_3129,Institutionalized punishment (by other),1
1323,Luguru,Q_2271,Cultural contact competitive,1
1323,Luguru,Q_3133,Institutionalized military (by other),1
1323,Luguru,Q_3132,Formal legal code (by group),0
1323,Luguru,Q_3134,Transportation infrastructure (by group),0
1323,Luguru,Q_3157,Formal calendar (by group),1
1323,Luguru,Q_3420,Supernatural beings mete out punishment,1
1323,Luguru,Q_2929,Grave goods,1
1323,Luguru,Q_2958,Supreme high god is fused with monarch,0
1323,Luguru,Q_3100,Sacrifice of time required,1
1323,Luguru,Q_3139,Formal calendar (by other),1
1323,Luguru,Q_2928,Supernatural monitoring of prosocial norm adherence,1
1323,Luguru,Q_2945,Non-human supernatural beings,1
1323,Luguru,Q_3085,Physical risk taking,0
1323,Luguru,Q_3095,Marginalization of out-group members,0
1323,Luguru,Q_2283,Iconography present,1
1323,Luguru,Q_2914,Spatial location of afterlife,1
1323,Luguru,Q_2375,Are they oral? (Scriptures),0
1323,Luguru,Q_2252,Conception of apostasy,0
1323,Luguru,Q_3164,Famine relief (by other),1
1323,Luguru,Q_3107,Transitory pain/wounds required,0
1323,Luguru,Q_3168,Povery relief (by group),0
1323,Luguru,Q_2374,Proselytizing,0
1323,Luguru,Q_2862,Reincarnation in this world,0
1323,Luguru,Q_3148,Formal education (by group),0
1323,Luguru,Q_3022,Conventional vs. moral distinction,0
1323,Luguru,Q_3140,Taxes levied (by other),1
1323,Luguru,Q_3135,Formal legal code (by other),1
1323,Luguru,Q_3147,Participate in military (by other),1
1323,Luguru,Q_2944,Supreme high god chthonic,0
1323,Luguru,Q_3149,Institutionalized military (by group),0
1323,Luguru,Q_2254,Story of scripture origin,0
1323,Luguru,Q_3163,Institutionalized elder care (by other),1
